video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier,expected_completion,attrition_residual,residual_norm,pause_norm,dropoff_norm,bored_score,is_bored
v28,27,405,420,163,0.4201,0.0307,6,3,6,0.0368,0.0184,0.4072,0.0067,0.0025999999999999,0.0279333333333333,-0.3686682330991733,False,0.34941772083349387,-0.0706822791665061,0.08077200181355638,0.08679245283018867,0.0307,0.06194729129146029,False
v28,28,420,435,158,0.4072,0.038,11,2,10,0.0696,0.0127,0.3918,0.0072999999999999,-0.0025999999999999,0.0309,-0.3340257332763023,False,0.33158198292827923,-0.07561801707172078,0.06102931729960835,0.1641509433962264,0.038,0.07244191559908862,False
v28,29,435,450,152,0.3918,0.0197,3,3,6,0.0197,0.0197,0.384,-0.0183,-0.0025,0.0294666666666666,-0.420869260229527,False,0.3141094298833539,-0.0776905701166461,0.052739217280084884,0.04646226415094339,0.0197,0.03826813974222264,False
v28,30,450,465,149,0.384,0.0336,11,3,13,0.0738,0.0201,0.3711,0.0139,0.0076,0.0304333333333333,-0.3549061441284438,False,0.2969926662523702,-0.08700733374762981,0.015472666950659276,0.17405660377358492,0.0336,0.05444038753498069,False
v28,31,465,480,144,0.3711,0.1042,3,3,11,0.0208,0.0208,0.3325,0.0706,-0.0051,0.0525,-0.0198704609099924,False,0.2802244471806843,-0.0908755528193157,0.0,0.0490566037735849,0.1042,0.051491320754716983,False
v28,32,480,495,129,0.3325,0.1705,4,1,6,0.031,0.0078,0.2758,0.0663,-0.0256999999999999,0.1027666666666666,0.2947593662484116,False,0.2637976753388923,-0.0687023246611077,0.0886917126861195,0.07311320754716981,0.1705,0.11829932658388177,False
v28,33,495,510,107,0.2758,0.1589,0,2,8,0.0,0.0187,0.232,-0.0116,-0.0181,0.1445333333333333,0.2397110103654933,False,0.24770539791880963,-0.028094602081190356,0.2511204054411013,0.0,0.1589,0.16400816217644054,False
v28,34,510,525,90,0.232,0.2111,3,1,2,0.0333,0.0111,0.183,0.0521999999999999,0.0129,0.1801666666666667,0.4874286118386258,False,0.2319408036906201,-5.919630937992193e-05,0.36326051133866055,0.07853773584905661,0.2111,0.24545175170527556,False
v28,35,525,540,71,0.183,0.2817,2,0,3,0.0282,0.0,0.1314,0.0706,-0.0052,0.2172333333333333,0.8224642950570772,False,0.21649722011994899,0.03349722011994899,0.49748436108622707,0.06650943396226415,0.2817,0.3249756312269436,True
v28,36,540,555,51,0.1314,0.549,2,1,2,0.0392,0.0196,0.0593,0.2673,-0.0025999999999999,0.3472666666666666,2.09094925432467,True,0.20136811054364168,0.06996811054364169,0.6433659490889061,0.09245283018867924,0.549,0.4954369456732983,True
v28,37,555,570,23,0.0593,0.7826,1,0,0,0.0435,0.0,0.0129,0.2335999999999999,-0.0204999999999999,0.5377666666666667,3.199509248656543,True,0.18654707140305016,0.12724707140305017,0.8724786927658608,0.1025943396226415,0.7826,0.6825503450308725,True
v28,38,570,578,5,0.0129,1.0,0,0,0,0.0,0.0,0.0129,0.2174,0.0257,0.7772,4.231191366669168,True,0.1720278295336577,0.1591278295336577,1.0,0.0,1.0,0.8,True
v29,0,0,15,391,1.0,0.0179,58,17,94,0.1483,0.0435,0.9821,0.0,0.0,0.0179,-0.3638157490844476,False,1.0,0.0,0.47528358079014255,0.41413013124825465,0.0179,0.28009945856570795,False
v29,1,15,30,384,0.9821,0.0286,51,14,60,0.1328,0.0365,0.954,0.0107,0.0,0.02325,-0.3055921697365028,False,0.9836645960832868,0.001564596083286851,0.4859479799447499,0.37084613236526115,0.0286,0.27998841845095224,False
v29,2,30,45,373,0.954,0.0161,29,8,50,0.0777,0.0214,0.9386,-0.0125,-0.0101999999999999,0.0208666666666666,-0.3736103699093355,False,0.9673458498012106,0.013345849801210674,0.5662498505244726,0.21697849762636137,0.0161,0.27633563973506137,False
v29,3,45,60,367,0.9386,0.0218,45,14,40,0.1226,0.0381,0.9182,0.0057,0.0127,0.0221666666666666,-0.3425940706305238,False,0.9510437441675563,0.012443744167556336,0.560101033804505,0.3423624685841944,0.0218,0.30123290723864093,False
v29,4,60,75,359,0.9182,0.0306,37,7,43,0.1031,0.0195,0.89,0.0087999999999999,-0.005,0.0228333333333333,-0.2947092577088496,False,0.9347582622134176,0.016558262213417607,0.5881458839985056,0.28790840547333146,0.0306,0.3050800346940686,False
v29,5,75,90,348,0.89,0.0345,30,12,31,0.0862,0.0345,0.8593,0.0039,-0.0078,0.0289666666666666,-0.2734875792549258,False,0.9184893869871988,0.028489386987198828,0.6694692864473534,0.24071488411058364,0.0345,0.32973069140105804,False
v29,6,90,105,336,0.8593,0.0417,25,8,28,0.0744,0.0238,0.8235,0.0071999999999999,-0.0025,0.0356,-0.2343090959553741,False,0.90223710155459,0.042937101554590074,0.7679459454805382,0.20776319463836918,0.0417,0.36541101711988916,False
v29,7,105,120,322,0.8235,0.0373,27,11,19,0.0839,0.0342,0.7928,-0.0044,-0.0050999999999998,0.0378333333333333,-0.2582515024162112,False,0.8860013889985527,0.06250138899855273,0.9012975323256134,0.23429209717955882,0.0373,0.42229743236615713,True
v29,8,120,135,310,0.7928,0.0161,18,7,28,0.0581,0.0226,0.7801,-0.0212,0.0050999999999998,0.0317,-0.3736103699093355,False,0.8697822324192881,0.07698223241928814,1.0,0.16224518290980175,0.0161,0.4388890365819604,True
v29,9,135,150,305,0.7801,0.0066,20,8,27,0.0656,0.0262,0.7749,-0.0095,0.0180000000000001,0.02,-0.4253042020406885,False,0.8535796149342421,0.07347961493424204,0.9761259079289218,0.1831890533370567,0.0066,0.4297281738389801,True
v29,10,150,165,303,0.7749,0.0033,15,3,21,0.0495,0.0099,0.7724,-0.0033,0.0074999999999999,0.0086666666666666,-0.4432610068863163,False,0.83739351967807,0.06249351967806993,0.9012438944726233,0.13822954481988273,0.0033,0.3894634667530259,True
v29,11,165,180,302,0.7724,0.0099,16,8,22,0.053,0.0265,0.7647,0.0066,0.0026999999999999,0.0066,-0.4073473971950606,False,0.8212239298026311,0.04882392980263117,0.8080709891658344,0.14800335101926837,0.0099,0.35678906587018744,False
v29,12,180,195,299,0.7647,0.0201,15,4,20,0.0502,0.0134,0.7494,0.0101999999999999,-0.0051999999999998,0.0111,-0.3518445458540291,False,0.8050708284769534,0.04037082847695339,0.7504540440677806,0.14018430605975984,0.0201,0.33625847883906423,False
v29,13,195,210,293,0.7494,0.0,13,5,21,0.0444,0.0171,0.7494,-0.0201,-0.0076000000000001,0.01,-0.4612178117319441,False,0.788934198887242,0.03953419888724208,0.7447515167608648,0.12398771292934936,0.0,0.3226981492902158,False
v29,14,210,225,293,0.7494,0.0102,12,5,19,0.041,0.0171,0.7417,0.0102,0.0153,0.0101,-0.4057149603909126,False,0.7728140242368369,0.023414024236836917,0.6348752498123006,0.11449315833566044,0.0102,0.2809287315920523,False
v29,15,225,240,290,0.7417,0.0034,9,1,14,0.031,0.0034,0.7391,-0.0068,-0.0076999999999999,0.0045333333333333,-0.4427168612849336,False,0.7567102877462126,0.015010287746212603,0.577594778971619,0.08656799776598716,0.0034,0.24971151114184503,False
v29,16,240,255,289,0.7391,0.0035,8,7,24,0.0277,0.0242,0.7366,0.0001,0.0050999999999998,0.0057,-0.4421727156835509,False,0.7406229726529521,0.0015229726529520926,0.4856642716573424,0.07735269477799497,0.0035,0.21113624761853597,False
v29,17,255,270,288,0.7366,0.0069,17,8,20,0.059,0.0278,0.7315,0.0034,0.0001000000000001,0.0046,-0.4236717652365404,False,0.7245520622117283,-0.012047937788271734,0.39316397245385404,0.16475844736107234,0.0069,0.19297727845375612,False
v29,18,270,285,286,0.7315,0.0035,10,6,24,0.035,0.021,0.7289,-0.0034,-0.0026,0.0046333333333333,-0.4421727156835509,False,0.7084975396942941,-0.023002460305705963,0.31849716104995845,0.09773806199385648,0.0035,0.14834647681875468,False
v29,19,285,300,285,0.7289,0.007,23,7,13,0.0807,0.0246,0.7238,0.0035,0.0024999999999999,0.0058,-0.4231276196351577,False,0.6924593883894605,-0.036440611610539464,0.22690175764482412,0.22535604579726334,0.007,0.13863191221738233,False
v29,20,300,315,283,0.7238,0.0106,12,7,21,0.0424,0.0247,0.7161,0.0036,-0.0024999999999999,0.0070333333333333,-0.403538377985382,False,0.6764375916030723,-0.047362408396927735,0.15245800717162403,0.1184026808154147,0.0106,0.08890373903173254,False
v29,21,315,330,280,0.7161,0.0107,22,6,13,0.0786,0.0214,0.7084,9.99999999999994e-05,-0.0026,0.0094333333333333,-0.4029942323839993,False,0.6604321326580109,-0.05566786734198903,0.09584740313235834,0.21949176207763196,0.0107,0.08651731366846974,False
v29,22,330,345,277,0.7084,0.0144,24,1,17,0.0866,0.0036,0.6982,0.0037,1.1102230246251563e-16,0.0119,-0.3828608451328408,False,0.6444429948941508,-0.06395700510584923,0.03934804543511182,0.24183189053337056,0.0144,0.06986559628071884,False
v29,23,345,360,273,0.6982,0.0256,39,2,15,0.1429,0.0073,0.6803,0.0112,-0.0025,0.0169,-0.3219165377779827,False,0.6284701616683641,-0.06972983833163593,0.0,0.39905054454063116,0.0256,0.09005010890812623,False
v29,24,360,375,266,0.6803,0.0376,45,2,21,0.1692,0.0075,0.6547,0.012,-0.0077,0.0258666666666666,-0.2566190656120632,False,0.6125136163544855,-0.06778638364551448,0.01324672657249102,0.4724937168388718,0.0376,0.11483743399677077,False
v29,25,375,390,256,0.6547,0.0508,68,4,13,0.2656,0.0156,0.6215,0.0131999999999999,-0.0077,0.038,-0.1847918462295519,False,0.5965733423433157,-0.05812665765668423,0.0790881119430905,0.7416922647305223,0.0508,0.20029369772334066,False
v29,26,390,405,243,0.6215,0.0576,84,3,16,0.3457,0.0123,0.5857,0.0068,-0.0075999999999998,0.0486666666666666,-0.1477899453355309,False,0.5806493230425804,-0.04085067695741962,0.1968424358432308,0.9653728008936052,0.0576,0.29485153451601337,False
v29,27,405,420,229,0.5857,0.048,82,3,14,0.3581,0.0131,0.5575,-0.0095999999999999,-0.0026000000000001,0.0521333333333333,-0.2000279230682664,False,0.5647415418769341,-0.02095845812306585,0.3324292265724352,1.0,0.048,0.3521716906289741,False
v29,28,420,435,218,0.5575,0.0642,50,2,6,0.2294,0.0092,0.5217,0.0161999999999999,0.0076,0.0566,-0.1118763356442752,False,0.548849982287928,-0.008650017712071967,0.4163244394747884,0.6406031834683049,0.0642,0.3203304124835764,False
v29,29,435,450,204,0.5217,0.098,55,3,10,0.2696,0.0147,0.4706,0.0338,-0.0075999999999999,0.0700666666666666,0.0720448776230645,False,0.5329746277340011,0.011274627734001008,0.552132252315897,0.7528623289583916,0.098,0.4106253667180371,True
v29,30,450,465,184,0.4706,0.0326,40,6,11,0.2174,0.0326,0.4552,-0.0654,-0.0153,0.0649333333333333,-0.2838263456811963,False,0.5171154616904552,0.04651546169045517,0.7923363048937058,0.607092990784697,0.0326,0.45139312011442173,True
v29,31,465,480,178,0.4552,0.073,34,2,9,0.191,0.0112,0.422,0.0404,0.0357,0.0678666666666666,-0.0639915227226009,False,0.5012724676494518,0.046072467649451776,0.7893168257279084,0.5333705668807596,0.073,0.4516008436673153,True
v29,32,480,495,165,0.422,0.0364,18,1,8,0.1091,0.0061,0.4066,-0.0365999999999999,-0.0177999999999999,0.0473333333333333,-0.2631488128286552,False,0.48544562911997957,0.06344562911997959,0.9077335407371496,0.30466350181513546,0.0364,0.438586116657887,True
v29,33,495,510,159,0.4066,0.0377,11,1,7,0.0692,0.0063,0.3913,0.0012999999999999,0.0178,0.0490333333333333,-0.2560749200106806,False,0.46963492962784414,0.06303492962784413,0.9049341835333875,0.19324211114213907,0.0377,0.41570209564178284,True
v29,34,510,525,153,0.3913,0.0131,9,3,8,0.0588,0.0196,0.3862,-0.0245999999999999,9.999999999993348e-05,0.0290666666666666,-0.3899347379508154,False,0.45384035271565004,0.06254035271565006,0.9015631118167752,0.16419994414967887,0.0131,0.3987052335566459,True
v29,35,525,540,151,0.3862,0.0199,1,5,6,0.0066,0.0331,0.3785,0.0068,0.0102,0.0235666666666666,-0.3529328370567944,False,0.4380618819427884,0.0518618819427884,0.8287778889090384,0.018430605975984362,0.0199,0.34315727675881225,False
v29,36,540,555,148,0.3785,0.0068,3,5,1,0.0203,0.0338,0.376,-0.0131,-0.0025999999999999,0.0132666666666666,-0.4242159108379231,False,0.4222995008854067,0.043799500885406684,0.773824121191661,0.05668807595643675,0.0068,0.32358726366795176,False
v29,37,555,570,147,0.376,0.0204,7,0,9,0.0476,0.0,0.3683,0.0136,0.0051999999999999,0.0157,-0.3502121090498811,False,0.40655319313640703,0.03055319313640703,0.6835363372267808,0.13292376431164482,0.0204,0.3081592877530413,False
v29,38,570,585,144,0.3683,0.0069,5,2,5,0.0347,0.0139,0.3657,-0.0135,-0.0051999999999999,0.0113666666666666,-0.4236717652365404,False,0.39082294230542125,0.022522942305421234,0.6288015714376801,0.09690030717676627,0.0069,0.2736606900104253,False
v29,39,585,600,143,0.3657,0.021,4,0,7,0.028,0.0,0.3581,0.0141,0.0050999999999999,0.0161,-0.3469472354415851,False,0.3751087320187949,0.009408732018794885,0.5394141732535825,0.07819044959508518,0.021,0.23980375922045005,False
v29,40,600,615,140,0.3581,0.0214,2,0,6,0.0143,0.0,0.3504,0.0003999999999999,-0.005,0.0164333333333333,-0.3447706530360545,False,0.359410545919566,0.0013105459195660307,0.4842163558021657,0.03993297961463279,0.0214,0.21023313824379286,False
v29,41,615,630,137,0.3504,0.0073,2,0,7,0.0146,0.0,0.3478,-0.0140999999999999,-9.999999999993348e-05,0.0165666666666666,-0.4214951828310098,False,0.34372836766745785,-0.006671632332542143,0.42980925615963067,0.04077073443172299,0.0073,0.1829978493501969,False
v29,42,630,645,136,0.3478,0.0294,4,2,7,0.0294,0.0147,0.3376,0.0220999999999999,0.0050999999999999,0.0193666666666666,-0.3012390049254416,False,0.3280621809388542,-0.0197378190611458,0.3407491899924346,0.08209997207483943,0.0294,0.16447967041194173,False
v29,43,645,660,132,0.3376,0.0303,3,0,6,0.0227,0.0,0.3274,0.0009,-0.0075999999999999,0.0223333333333333,-0.2963416945129976,False,0.3124119694267833,-0.025188030573216724,0.3036001573042936,0.06339011449315834,0.0303,0.14623808582034914,False
v29,44,660,675,128,0.3274,0.0156,3,3,4,0.0234,0.0234,0.3223,-0.0147,0.0,0.0251,-0.3763310979162488,False,0.2967777168409018,-0.030622283159098207,0.26655990180202266,0.06534487573303548,0.0156,0.12593293586741616,False
v29,45,675,690,126,0.3223,0.0079,4,1,6,0.0317,0.0079,0.3197,-0.0076999999999999,0.0050999999999999,0.0179333333333333,-0.4182303092227138,False,0.28115940690748253,-0.04114059309251744,0.19486634666656028,0.08852275900586429,0.0079,0.09881109046779697,False
v29,46,690,705,125,0.3197,0.024,5,4,3,0.04,0.032,0.312,0.0161,0.0025,0.0158333333333333,-0.3306228674001052,False,0.2655570233693876,-0.054142976630612405,0.10624116762338964,0.11170064227869311,0.024,0.07443659550509449,False
v29,47,705,720,122,0.312,0.0738,5,1,7,0.041,0.0082,0.289,0.0498,-0.0050999999999999,0.0352333333333333,-0.0596383579115396,False,0.24997054998605783,-0.06202945001394217,0.05248639923273158,0.11449315833566044,0.0738,0.07341319136022473,False
v29,48,720,735,113,0.289,0.0796,0,0,6,0.0,0.0,0.266,0.0058,-0.0153,0.0591333333333333,-0.0280779130313452,False,0.2343999705334987,-0.054600029466501276,0.10312586270301387,0.0,0.0796,0.07309034508120554,False
v29,49,735,750,104,0.266,0.125,2,1,2,0.0192,0.0096,0.2327,0.0453999999999999,5.551115123125783e-17,0.0928,0.2189641899963832,False,0.21884526880425348,-0.047154731195746535,0.15387354987454024,0.05361630829377269,0.125,0.12227268160857063,False
v29,50,750,765,91,0.2327,0.0989,2,1,2,0.022,0.011,0.2097,-0.0260999999999999,-0.0103,0.1011666666666666,0.0769421880355084,False,0.20330642860739978,-0.02939357139260021,0.27493488935559623,0.06143535325328121,0.0989,0.16182102639289475,False
v29,51,765,780,82,0.2097,0.0976,3,2,2,0.0366,0.0244,0.1893,-0.0012999999999999,0.0103,0.1071666666666666,0.0698682952175338,False,0.18778343376852114,-0.021916566231478862,0.3258986929666516,0.1022060876850042,0.0976,0.1898406947236615,False
v29,52,780,795,74,0.1893,0.1216,2,1,1,0.027,0.0135,0.1662,0.0239999999999999,0.0025999999999999,0.1060333333333333,0.2004632395493727,False,0.17227626812969454,-0.017023731870305453,0.35924860300561534,0.07539793353811784,0.1216,0.20741902790986974,False
v29,53,795,810,65,0.1662,0.1538,3,0,4,0.0462,0.0,0.1407,0.0321999999999999,-0.0027,0.1243333333333333,0.3756781231945897,False,0.15678491554947627,-0.00941508445052372,0.41110968969628775,0.12901424183189053,0.1538,0.2517667242448932,False
v29,54,810,825,55,0.1407,0.1636,3,0,1,0.0545,0.0,0.1176,0.0098,-0.0023999999999999,0.1463333333333333,0.4290043921300907,False,0.14130935990287874,0.0006093599028787478,0.47943702160629237,0.15219212510471936,0.1636,0.2876532336634608,False
v29,55,825,840,46,0.1176,0.2826,4,0,1,0.087,0.0,0.0844,0.119,0.0023999999999999,0.2,1.0765376577754584,True,0.12584958508136168,0.008249585081361685,0.5315133445657978,0.2429488969561575,0.2826,0.37423511721755065,True
v29,56,840,855,33,0.0844,0.3636,3,1,1,0.0909,0.0303,0.0537,0.0809999999999999,-0.0100999999999999,0.2699333333333333,1.517295594895414,True,0.11040557499280723,0.02600557499280723,0.6525394456941108,0.2538397095783301,0.3636,0.45722372019331037,True
v29,57,855,870,21,0.0537,0.4762,0,0,0,0.0,0.0,0.0281,0.1126,0.0024999999999999,0.3741333333333334,2.130003542052292,True,0.09497731356150751,0.04127731356150752,0.7566327114392819,0.0,0.4762,0.4931330845757128,True
v29,58,870,885,11,0.0281,0.9091,0,0,0,0.0,0.0,0.0026,0.4329,0.0051,0.5829666666666666,4.485609850437835,True,0.0795647847281522,0.051464784728152205,0.8260712458045978,0.0,0.9091,0.6940684983218391,True
v29,59,885,887,1,0.0026,1.0,0,0,0,0.0,0.0,0.0026,0.0908999999999999,9.999999999999593e-05,0.7951,4.980238202094674,True,0.0641679724498001,0.061567972449800105,0.8949352981619548,0.0,1.0,0.757974119264782,True
v30,0,0,15,384,1.0,0.0443,104,52,126,0.2708,0.1354,0.9557,0.0,0.0,0.0443,-0.4341471640904206,False,1.0,0.0,0.41417916641670327,0.48039737448997694,0.044782656301324865,0.27966420398520664,False
v30,1,15,30,367,0.9557,0.0708,67,29,82,0.1826,0.079,0.888,0.0265,0.0,0.05755,-0.3250420238961719,False,0.963030909142617,0.007330909142617026,0.4417529325763281,0.3239311690615576,0.07379831380707325,0.2710067323656721,False
v30,2,30,45,341,0.888,0.0674,65,15,48,0.1906,0.044,0.8281,-0.0034,-0.0233999999999999,0.0608333333333333,-0.3390404192418491,False,0.9260629850373334,0.03806298503733341,0.5573455634267828,0.3381231151321625,0.07007555020256213,0.3185930684781705,False
v30,3,45,60,318,0.8281,0.0629,42,15,41,0.1321,0.0472,0.776,-0.0045,0.0077999999999999,0.0670333333333333,-0.3575677071993631,False,0.8890962276473147,0.060996227647314716,0.6436044239183789,0.23434450949086394,0.06514836307894449,0.33037001669710214,False
v30,4,60,75,298,0.776,0.0034,27,12,35,0.0906,0.0403,0.7734,-0.0595,0.0078000000000001,0.0445666666666666,-0.602539625748714,False,0.8521306369359536,0.07613063693595357,0.7005295139134252,0.16072378924960085,0.0,0.3123565634152903,False
v30,5,75,90,297,0.7734,0.0202,37,15,27,0.1246,0.0505,0.7578,0.0168,0.0494999999999998,0.0288333333333333,-0.5333710840406619,False,0.8151662128661883,0.04176621286618831,0.5712745231508979,0.22103956004967182,0.01839483192817256,0.28007565404156254,False
v30,6,90,105,291,0.7578,0.0206,55,6,36,0.189,0.0206,0.7422,0.0004,-0.0129999999999999,0.0147333333333333,-0.531724213999994,False,0.7782029554011842,0.020402955401184197,0.4909208515546359,0.33528472591804154,0.018832804116938575,0.27095840745223815,False
v30,7,105,120,285,0.7422,0.0912,119,10,27,0.4175,0.0351,0.6745,0.0706,-1.1102230246251563e-16,0.044,-0.2410516518221087,False,0.7412408645043342,-0.0009591354956657305,0.4105715677739732,0.7406421855596949,0.09613489543413993,0.35081102239518425,True
v30,8,120,135,259,0.6745,0.0849,146,7,19,0.5637,0.027,0.6172,-0.0063,-0.0520999999999999,0.0655666666666666,-0.2669898549626283,False,0.7042799401385764,0.029779940138576433,0.5261905267615125,1.0,0.08923683346107522,0.44617094408903507,True
v30,9,135,150,237,0.6172,0.0464,95,14,22,0.4008,0.0591,0.5885,-0.0385,0.0103999999999999,0.0741666666666666,-0.4255010963769141,False,0.667320182267531,0.05012018226753101,0.6026963283180334,0.711016498137307,0.04708201029234643,0.4021146350716134,True
v30,10,150,165,226,0.5885,0.031,22,9,19,0.0973,0.0398,0.5703,-0.0153999999999999,0.0286,0.0541,-0.4889055929426285,False,0.6303615908536813,0.04186159085368124,0.5716332686042574,0.1726095440837325,0.03022008102485492,0.27526324866839147,False
v30,11,165,180,219,0.5703,0.0365,10,10,17,0.0457,0.0457,0.5495,0.0054999999999999,0.0104999999999999,0.0379666666666666,-0.4662611298834447,False,0.5934041658606475,0.023104165860647452,0.5010809209414164,0.08107149192833067,0.036242198620387606,0.23114354621038774,False
