session_id,video_id,n_events,speed_ratio,anomalie_vitesse,regularite_anormale,sans_interaction_video_longue,non_exploitable
s009349,v28,7,1.0,False,False,False,False
s009350,v24,5,1.0,False,False,False,False
s009351,v4,6,1.0,False,False,False,False
s009352,v15,7,1.0,False,False,False,False
s009353,v13,6,1.0,False,False,False,False
s009354,v5,4,0.97,False,False,False,False
s009355,v30,6,1.0,False,False,False,False
s009356,v29,6,1.0,False,False,False,False
s009357,v22,8,1.0,False,False,False,False
s009358,v12,8,1.0,False,False,False,False
s009359,v20,10,1.0,False,False,False,False
s009360,v10,7,1.0,False,False,False,False
s009361,v8,6,1.0,False,False,False,False
s009362,v15,7,1.0,False,False,False,False
s009363,v3,6,1.0,False,False,False,False
s009364,v4,10,1.0,False,False,False,False
s009365,v10,9,1.0,False,False,False,False
s009366,v12,9,1.0,False,False,False,False
s009367,v6,4,1.0,False,False,False,False
s009368,v2,4,1.0,False,False,False,False
s009369,v5,6,1.0,False,False,False,False
s009370,v7,8,1.0,False,False,False,False
s009371,v12,9,1.0,False,False,False,False
s009372,v1,8,1.0,False,False,False,False
s009373,v2,5,1.0,False,False,False,False
s009374,v30,4,1.0,False,False,False,False
s009375,v8,4,1.01,False,False,False,False
s009376,v14,7,1.0,False,False,False,False
s009377,v14,6,1.0,False,False,False,False
s009378,v10,12,1.0,False,False,False,False
s009379,v21,12,1.0,False,False,False,False
s009380,v23,8,1.0,False,False,False,False
s009381,v17,8,1.0,False,False,False,False
s009382,v11,7,1.0,False,False,False,False
s009383,v11,9,0.99,False,False,False,False
s009384,v23,5,1.0,False,False,False,False
s009385,v18,7,1.0,False,False,False,False
s009386,v26,13,1.0,False,False,False,False
s009387,v22,7,1.0,False,False,False,False
s009388,v28,5,1.0,False,False,False,False
s009389,v11,2,1.0,False,False,True,True
s009390,v6,9,1.0,False,False,False,False
s009391,v9,12,1.0,False,False,False,False
s009392,v18,7,1.0,False,False,False,False
s009393,v18,3,1.0,False,False,False,False
s009394,v25,8,1.0,False,False,False,False
s009395,v1,8,1.0,False,False,False,False
s009396,v16,8,1.0,False,False,False,False
s009397,v1,8,1.0,False,False,False,False
s009398,v12,9,1.0,False,False,False,False
s009399,v22,6,1.0,False,False,False,False
s009400,v12,6,1.0,False,False,False,False
s009401,v1,6,1.0,False,False,False,False
s009402,v9,11,1.0,False,False,False,False
s009403,v27,6,1.0,False,False,False,False
s009404,v9,5,1.0,False,False,False,False
s009405,v26,9,1.0,False,False,False,False
s009406,v8,6,1.0,False,False,False,False
s009407,v18,7,1.0,False,False,False,False
s009408,v15,9,1.0,False,False,False,False
s009409,v14,10,1.0,False,False,False,False
s009410,v19,4,1.0,False,False,False,False
s009411,v14,6,1.0,False,False,False,False
s009412,v20,8,1.0,False,False,False,False
s009413,v21,9,1.0,False,False,False,False
s009414,v7,8,1.0,False,False,False,False
s009415,v28,7,1.0,False,False,False,False
s009416,v23,5,1.0,False,False,False,False
s009417,v24,10,1.0,False,False,False,False
s009418,v16,5,1.0,False,False,False,False
s009419,v3,8,1.0,False,False,False,False
s009420,v30,4,1.0,False,False,False,False
s009421,v8,11,1.0,False,False,False,False
s009422,v28,10,1.0,False,False,False,False
s009423,v30,8,1.0,False,False,False,False
s009424,v14,8,1.0,False,False,False,False
s009425,v29,10,1.0,False,False,False,False
s009426,v2,4,1.0,False,False,False,False
s009427,v28,5,1.0,False,False,False,False
s009428,v15,7,1.0,False,False,False,False
s009429,v9,7,1.0,False,False,False,False
s009430,v24,6,1.0,False,False,False,False
s009431,v28,8,1.0,False,False,False,False
s009432,v28,2,1.0,False,False,True,True
s009433,v30,8,1.0,False,False,False,False
s009434,v26,6,1.0,False,False,False,False
s009435,v4,6,1.0,False,False,False,False
s009436,v5,10,1.0,False,False,False,False
s009437,v3,8,1.0,False,False,False,False
s009438,v17,5,1.0,False,False,False,False
s009439,v3,8,1.0,False,False,False,False
s009440,v10,9,1.0,False,False,False,False
s009441,v4,5,1.0,False,False,False,False
s009442,v19,10,1.0,False,False,False,False
s009443,v2,10,1.0,False,False,False,False
s009444,v28,8,1.0,False,False,False,False
s009445,v2,6,1.0,False,False,False,False
s009446,v12,5,1.01,False,False,False,False
s009447,v11,4,1.0,False,False,False,False
s009448,v8,14,1.0,False,False,False,False
s009449,v21,10,1.0,False,False,False,False
s009450,v28,7,1.0,False,False,False,False
s009451,v6,7,1.0,False,False,False,False
s009452,v28,6,1.0,False,False,False,False
s009453,v22,7,1.0,False,False,False,False
s009454,v14,8,1.01,False,False,False,False
s009455,v28,5,1.0,False,False,False,False
s009456,v27,7,1.0,False,False,False,False
s009457,v30,6,1.0,False,False,False,False
s009458,v30,4,1.0,False,False,False,False
s009459,v9,7,1.0,False,False,False,False
s009460,v26,8,1.0,False,False,False,False
s009461,v23,10,1.0,False,False,False,False
s009462,v22,9,1.0,False,False,False,False
s009463,v14,7,1.0,False,False,False,False
s009464,v16,7,1.0,False,False,False,False
s009465,v7,6,1.0,False,False,False,False
s009466,v1,6,1.0,False,False,False,False
s009467,v2,5,1.0,False,False,False,False
s009468,v3,7,1.0,False,False,False,False
s009469,v23,10,1.0,False,False,False,False
s009470,v1,9,1.0,False,False,False,False
s009471,v29,9,1.0,False,False,False,False
s009472,v10,8,1.0,False,False,False,False
s009473,v12,3,0.71,False,False,False,False
s009474,v8,7,1.0,False,False,False,False
s009475,v17,6,1.0,False,False,False,False
s009476,v30,8,1.0,False,False,False,False
s009477,v25,5,1.0,False,False,False,False
s009478,v23,4,1.0,False,False,False,False
s009479,v15,7,1.0,False,False,False,False
s009480,v4,6,1.0,False,False,False,False
s009481,v25,10,1.0,False,False,False,False
s009482,v22,9,1.0,False,False,False,False
s009483,v16,6,1.0,False,False,False,False
s009484,v1,9,1.0,False,False,False,False
s009485,v29,8,1.0,False,False,False,False
s009486,v25,8,1.0,False,False,False,False
s009487,v8,5,1.0,False,False,False,False
s009488,v7,6,1.0,False,False,False,False
s009489,v1,5,1.0,False,False,False,False
s009490,v28,10,1.0,False,False,False,False
s009491,v14,6,1.0,False,False,False,False
s009492,v19,6,1.0,False,False,False,False
s009493,v24,11,1.0,False,False,False,False
s009494,v29,7,1.0,False,False,False,False
s009495,v8,11,1.0,False,False,False,False
s009496,v11,9,1.0,False,False,False,False
s009497,v22,9,1.0,False,False,False,False
s009498,v12,4,1.0,False,False,False,False
s009499,v14,8,1.0,False,False,False,False
s009500,v16,10,1.0,False,False,False,False
s009501,v8,5,1.0,False,False,False,False
s009502,v9,10,1.01,False,False,False,False
s009503,v15,9,1.0,False,False,False,False
s009504,v9,5,1.01,False,False,False,False
s009505,v20,3,1.0,False,False,False,False
s009506,v11,5,1.0,False,False,False,False
s009507,v17,8,1.0,False,False,False,False
s009508,v4,8,1.0,False,False,False,False
s009509,v7,4,1.0,False,False,False,False
s009510,v4,11,1.0,False,False,False,False
s009511,v7,4,1.0,False,False,False,False
s009512,v26,8,1.0,False,False,False,False
s009513,v10,5,1.0,False,False,False,False
s009514,v3,9,1.0,False,False,False,False
s009515,v11,5,1.0,False,False,False,False
s009516,v1,9,1.0,False,False,False,False
s009517,v14,10,1.0,False,False,False,False
s009518,v10,11,1.0,False,False,False,False
s009519,v25,9,1.0,False,False,False,False
s009520,v19,4,1.0,False,False,False,False
s009521,v3,6,1.0,False,False,False,False
s009522,v21,4,1.0,False,False,False,False
s009523,v27,8,1.0,False,False,False,False
s009524,v26,7,1.0,False,False,False,False
s009525,v17,6,1.0,False,False,False,False
s009526,v18,6,1.0,False,False,False,False
s009527,v8,8,1.0,False,False,False,False
s009528,v25,7,1.0,False,False,False,False
s009529,v23,8,1.0,False,False,False,False
s009530,v20,8,1.0,False,False,False,False
s009531,v16,10,1.0,False,False,False,False
s009532,v29,3,1.0,False,False,False,False
s009533,v12,6,1.0,False,False,False,False
s009534,v15,7,1.0,False,False,False,False
s009535,v18,5,1.0,False,False,False,False
s009536,v19,8,1.39,False,False,False,False
s009537,v27,7,1.0,False,False,False,False
s009538,v10,9,1.0,False,False,False,False
s009539,v16,8,1.0,False,False,False,False
s009540,v9,9,1.0,False,False,False,False
s009541,v30,6,1.0,False,False,False,False
s009542,v10,6,1.0,False,False,False,False
s009543,v5,14,1.0,False,False,False,False
s009544,v15,6,1.0,False,False,False,False
s009545,v22,7,1.0,False,False,False,False
s009546,v7,8,1.0,False,False,False,False
s009547,v8,4,1.0,False,False,False,False
s009548,v13,5,0.86,False,False,False,False
s009549,v14,9,1.0,False,False,False,False
s009550,v6,7,1.0,False,False,False,False
s009551,v14,6,1.0,False,False,False,False
s009552,v5,9,1.0,False,False,False,False
s009553,v2,5,1.0,False,False,False,False
s009554,v30,6,1.0,False,False,False,False
s009555,v25,6,1.0,False,False,False,False
s009556,v9,5,1.0,False,False,False,False
s009557,v3,12,1.0,False,False,False,False
s009558,v20,6,1.0,False,False,False,False
s009559,v19,9,1.0,False,False,False,False
s009560,v13,6,1.0,False,False,False,False
s009561,v9,13,1.0,False,False,False,False
s009562,v7,7,1.0,False,False,False,False
s009563,v13,5,1.0,False,False,False,False
s009564,v14,10,1.0,False,False,False,False
s009565,v26,3,1.0,False,False,False,False
s009566,v27,4,1.0,False,False,False,False
s009567,v5,8,1.0,False,False,False,False
s009568,v7,6,1.0,False,False,False,False
s009569,v15,7,1.0,False,False,False,False
s009570,v22,6,1.0,False,False,False,False
s009571,v18,7,1.0,False,False,False,False
s009572,v19,5,1.0,False,False,False,False
s009573,v24,6,1.0,False,False,False,False
s009574,v29,5,1.0,False,False,False,False
s009575,v15,8,1.0,False,False,False,False
s009576,v12,7,1.0,False,False,False,False
s009577,v22,4,1.0,False,False,False,False
s009578,v28,8,1.0,False,False,False,False
s009579,v10,7,1.0,False,False,False,False
s009580,v7,7,1.0,False,False,False,False
s009581,v3,7,1.0,False,False,False,False
s009582,v24,5,1.0,False,False,False,False
s009583,v19,4,1.0,False,False,False,False
s009584,v5,8,1.0,False,False,False,False
s009585,v19,9,1.0,False,False,False,False
s009586,v22,16,1.0,False,False,False,False
s009587,v1,6,0.65,False,False,False,False
s009588,v5,6,1.0,False,False,False,False
s009589,v1,5,1.0,False,False,False,False
s009590,v18,13,0.99,False,False,False,False
s009591,v5,8,1.0,False,False,False,False
s009592,v30,5,1.0,False,False,False,False
s009593,v2,4,1.0,False,False,False,False
s009594,v19,8,1.0,False,False,False,False
s009595,v2,8,1.0,False,False,False,False
s009596,v25,4,1.0,False,False,False,False
s009597,v8,9,1.0,False,False,False,False
s009598,v20,7,1.0,False,False,False,False
s009599,v14,5,1.0,False,False,False,False
s009600,v27,6,1.0,False,False,False,False
s009601,v18,8,1.0,False,False,False,False
s009602,v22,9,1.0,False,False,False,False
s009603,v15,6,1.0,False,False,False,False
s009604,v5,6,0.34,False,False,False,False
s009605,v22,4,1.01,False,False,False,False
s009606,v8,5,1.0,False,False,False,False
s009607,v24,11,0.95,False,False,False,False
s009608,v30,10,1.06,False,False,False,False
s009609,v14,6,1.0,False,False,False,False
s009610,v11,5,1.0,False,False,False,False
s009611,v22,4,1.0,False,False,False,False
s009612,v5,5,1.0,False,False,False,False
s009613,v20,6,1.0,False,False,False,False
s009614,v13,6,1.0,False,False,False,False
s009615,v21,8,1.0,False,False,False,False
s009616,v27,6,1.0,False,False,False,False
s009617,v14,8,1.0,False,False,False,False
s009618,v27,10,1.0,False,False,False,False
s009619,v12,8,1.0,False,False,False,False
s009620,v9,11,1.0,False,False,False,False
s009621,v4,9,1.0,False,False,False,False
s009622,v25,7,1.0,False,False,False,False
s009623,v18,10,1.48,False,False,False,False
s009624,v20,3,1.01,False,False,False,False
s009625,v9,6,1.0,False,False,False,False
s009626,v18,5,1.0,False,False,False,False
s009627,v27,8,1.0,False,False,False,False
s009628,v25,5,1.0,False,False,False,False
s009629,v20,4,1.0,False,False,False,False
s009630,v29,9,1.0,False,False,False,False
s009631,v14,11,1.0,False,False,False,False
s009632,v30,5,1.0,False,False,False,False
s009633,v17,7,1.0,False,False,False,False
s009634,v3,10,1.0,False,False,False,False
s009635,v20,8,1.0,False,False,False,False
s009636,v18,7,1.0,False,False,False,False
s009637,v13,8,1.0,False,False,False,False
s009638,v13,8,1.0,False,False,False,False
s009639,v29,7,1.0,False,False,False,False
s009640,v10,6,1.0,False,False,False,False
s009641,v26,6,1.0,False,False,False,False
s009642,v22,4,1.0,False,False,False,False
s009643,v17,7,1.0,False,False,False,False
s009644,v18,11,1.01,False,False,False,False
s009645,v24,7,1.0,False,False,False,False
s009646,v9,6,1.0,False,False,False,False
s009647,v10,7,1.0,False,False,False,False
s009648,v22,5,1.0,False,False,False,False
s009649,v23,6,1.0,False,False,False,False
s009650,v27,8,1.0,False,False,False,False
s009651,v7,2,1.0,False,False,False,False
s009652,v3,6,1.0,False,False,False,False
s009653,v16,7,1.0,False,False,False,False
s009654,v11,5,1.0,False,False,False,False
s009655,v24,10,1.0,False,False,False,False
s009656,v25,10,1.0,False,False,False,False
s009657,v3,5,2.86,False,False,False,False
s009658,v30,9,1.0,False,False,False,False
s009659,v27,4,1.0,False,False,False,False
s009660,v10,9,1.0,False,False,False,False
s009661,v1,6,1.0,False,False,False,False
s009662,v20,6,1.0,False,False,False,False
s009663,v2,8,0.75,False,False,False,False
s009664,v14,8,1.0,False,False,False,False
s009665,v12,6,1.0,False,False,False,False
s009666,v1,6,1.0,False,False,False,False
s009667,v18,8,1.0,False,False,False,False
s009668,v2,6,1.0,False,False,False,False
s009669,v9,7,1.0,False,False,False,False
s009670,v28,2,1.0,False,False,False,False
s009671,v20,3,1.0,False,False,False,False
s009672,v20,8,1.0,False,False,False,False
s009673,v10,5,1.0,False,False,False,False
s009674,v4,12,1.0,False,False,False,False
s009675,v2,3,1.0,False,False,False,False
s009676,v7,9,1.0,False,False,False,False
s009677,v7,7,1.0,False,False,False,False
s009678,v20,5,1.0,False,False,False,False
s009679,v2,11,1.0,False,False,False,False
s009680,v18,8,1.0,False,False,False,False
s009681,v18,10,1.0,False,False,False,False
s009682,v25,6,1.0,False,False,False,False
s009683,v25,6,1.0,False,False,False,False
s009684,v16,9,1.0,False,False,False,False
s009685,v24,6,1.0,False,False,False,False
s009686,v5,5,1.0,False,False,False,False
s009687,v26,10,1.0,False,False,False,False
s009688,v11,6,1.0,False,False,False,False
s009689,v8,8,1.0,False,False,False,False
s009690,v17,4,1.0,False,False,False,False
s009691,v8,9,1.0,False,False,False,False
s009692,v22,10,1.0,False,False,False,False
s009693,v23,8,1.0,False,False,False,False
s009694,v7,10,1.0,False,False,False,False
s009695,v10,5,1.0,False,False,False,False
s009696,v23,6,1.0,False,False,False,False
s009697,v4,5,1.0,False,False,False,False
s009698,v26,6,5.03,True,False,False,True
s009699,v22,11,1.0,False,False,False,False
s009700,v22,6,1.0,False,False,False,False
s009701,v15,4,1.0,False,False,False,False
s009702,v25,10,1.0,False,False,False,False
s009703,v8,4,1.0,False,False,False,False
s009704,v12,4,1.0,False,False,False,False
s009705,v21,7,1.0,False,False,False,False
s009706,v5,9,1.0,False,False,False,False
s009707,v14,5,1.0,False,False,False,False
s009708,v12,6,1.0,False,False,False,False
s009709,v7,8,1.0,False,False,False,False
s009710,v22,6,1.0,False,False,False,False
s009711,v28,5,1.0,False,False,False,False
s009712,v10,11,1.0,False,False,False,False
s009713,v23,9,1.0,False,False,False,False
s009714,v17,6,1.0,False,False,False,False
s009715,v8,9,1.0,False,False,False,False
s009716,v3,7,1.0,False,False,False,False
s009717,v28,7,2.85,False,False,False,False
s009718,v18,6,1.0,False,False,False,False
s009719,v1,9,1.0,False,False,False,False
s009720,v21,8,1.0,False,False,False,False
s009721,v3,8,1.0,False,False,False,False
s009722,v30,10,1.0,False,False,False,False
s009723,v2,3,1.0,False,False,False,False
s009724,v24,9,1.0,False,False,False,False
s009725,v9,12,1.0,False,False,False,False
s009726,v23,5,1.0,False,False,False,False
s009727,v6,4,1.0,False,False,False,False
s009728,v12,3,1.0,False,False,False,False
s009729,v30,9,1.0,False,False,False,False
s009730,v29,9,1.0,False,False,False,False
s009731,v16,4,1.0,False,False,False,False
s009732,v18,3,1.0,False,False,False,False
s009733,v14,7,1.0,False,False,False,False
s009734,v25,10,1.0,False,False,False,False
s009735,v23,5,1.0,False,False,False,False
s009736,v8,8,1.0,False,False,False,False
s009737,v19,9,1.0,False,False,False,False
s009738,v7,6,1.0,False,False,False,False
s009739,v11,7,1.0,False,False,False,False
s009740,v26,5,1.0,False,False,False,False
s009741,v15,8,1.0,False,False,False,False
s009742,v30,7,1.0,False,False,False,False
s009743,v17,7,1.0,False,False,False,False
s009744,v14,6,1.0,False,False,False,False
s009745,v4,6,1.0,False,False,False,False
s009746,v13,9,1.0,False,False,False,False
s009747,v13,6,1.0,False,False,False,False
s009748,v26,6,1.0,False,False,False,False
s009749,v15,6,1.0,False,False,False,False
s009750,v20,9,1.0,False,False,False,False
s009751,v21,11,1.25,False,False,False,False
s009752,v12,8,1.0,False,False,False,False
s009753,v28,9,1.0,False,False,False,False
s009754,v27,3,1.0,False,False,False,False
s009755,v14,6,1.0,False,False,False,False
s009756,v30,8,1.0,False,False,False,False
s009757,v12,10,1.0,False,False,False,False
s009758,v11,5,1.0,False,False,False,False
s009759,v25,6,1.0,False,False,False,False
